PLZ To	PLZ Name	Count	percent	cups_pday	cups_pday_segment
5722	Gränichen	22.357142857142858	0.00012744507239531588	61	1-50
5723	Teufenthal (AG)	2.7142857142857144	1.547256469975081e-05	7	1-50
5724	Dürrenäsch	2.2142857142857144	1.262235541295461e-05	6	1-50
5726	Unterkulm	4.857142857142857	2.7687747357448816e-05	13	1-50
5727	Oberkulm	3.0	1.710125572077721e-05	8	1-50
5728	Gontenschwil	5.357142857142857	3.053795664424502e-05	15	1-50
5732	Zetzwil	2.5714285714285716	1.4658219189237611e-05	7	1-50
5734	Reinach (AG)	10.785714285714285	6.148308604374664e-05	29	1-50
5737	Menziken	6.642857142857143	3.786706623886383e-05	18	1-50
5742	Kölliken	26.857142857142858	0.0001530969559764817	73	1-50
5745	Safenwil	37.357142857142854	0.0002129513509992019	101	1-50
5746	Walterswil (SO)	10.285714285714286	5.8632876756950444e-05	28	1-50
6003	Luzern	789.1428571428571	0.004498444600074919	2137	200-1k
6004	Luzern	352.07142857142856	0.0020069545106597827	953	200-1k
6005	Horw Luzern	298.85714285714283	0.0017036108079936153	809	200-1k
6006	Luzern	160.14285714285714	0.0009128813172852978	434	50-200
6010	Alpnach Kriens	87.42857142857142	0.0004983794524340787	237	50-200
6012	Kriens	4.428571428571429	2.524471082590922e-05	12	1-50
6014	Luzern	16.571428571428573	9.446407921953127e-05	45	1-50
6015	Luzern	20.928571428571427	0.00011930161729018387	57	1-50
6016	Neuenkirch	2.357142857142857	1.343670092346781e-05	6	1-50
6017	Ruswil	15.571428571428571	8.876366064593885e-05	42	1-50
6018	Buttisholz	4.785714285714286	2.7280574602192216e-05	13	1-50
6020	Emmen	101.64285714285714	0.0005794068307301421	275	50-200
6022	Grosswangen	5.142857142857143	2.9316438378475222e-05	14	1-50
6023	Rothenburg	54.0	0.00030782260297398977	146	50-200
6024	Hildisrieden	3.4285714285714284	1.954429225231681e-05	9	1-50
6026	Rain	5.785714285714286	3.298099317578462e-05	16	1-50
6030	Ebikon	35.857142857142854	0.00020440072313881332	97	1-50
6032	Emmen	52.92857142857143	0.0003017150116451408	143	50-200
6033	Buchrain	8.571428571428571	4.886073063079203e-05	23	1-50
6034	Inwil	4.928571428571429	2.809492011270542e-05	13	1-50
6035	Buchrain	2.4285714285714284	1.3843873678724408e-05	7	1-50
6036	Dierikon	6.0	3.420251144155442e-05	16	1-50
6037	Root	6.5	3.705272072835062e-05	18	1-50
6038	Gisikon Honau	2.2857142857142856	1.3029528168211207e-05	6	1-50
6043	Adligenswil	16.42857142857143	9.364973370901807e-05	44	1-50
6044	Udligenswil	5.857142857142857	3.338816593104122e-05	16	1-50
6045	Meggen	24.714285714285715	0.0001408817733187837	67	1-50
6047	Horw	2.2857142857142856	1.3029528168211207e-05	6	1-50
6048	Horw	49.92857142857143	0.0002846137559243636	135	1-50
6052	Hergiswil (NW)	18.642857142857142	0.00010627208912197266	50	1-50
6053	Alpnach	6.142857142857143	3.501685695206763e-05	17	1-50
6055	Alpnach	4.642857142857143	2.6466229091679018e-05	13	1-50
6056	Sarnen	1.5	8.550627860388605e-06	4	1-50
6060	Sarnen	13.5	7.695565074349744e-05	37	1-50
6064	Kerns	2.4285714285714284	1.3843873678724408e-05	7	1-50
6072	Sachseln	4.642857142857143	2.6466229091679018e-05	13	1-50
6074	Giswil	2.7142857142857144	1.547256469975081e-05	7	1-50
6102	Malters	19.142857142857142	0.00010912229840876886	52	1-50
6106	Werthenstein	7.928571428571429	4.5196175833482634e-05	21	1-50
6110	Wolhusen	33.64285714285714	0.0001917783677258587	91	1-50
6122	Menznau	3.142857142857143	1.791560123129041e-05	9	1-50
6130	Willisau	22.857142857142854	0.00013029528168211207	62	1-50
6133	Hergiswil bei Willisau	1.8571428571428572	1.0586491636671606e-05	5	1-50
6142	Gettnau	2.5	1.4251046433981009e-05	7	1-50
6144	Zell (LU)	7.428571428571429	4.2345966546686426e-05	20	1-50
6145	Fischbach	2.9285714285714284	1.669408296552061e-05	8	1-50
6146	Grossdietwil	2.7142857142857144	1.547256469975081e-05	7	1-50
6147	Altbüron	4.285714285714286	2.4430365315396015e-05	12	1-50
6152	Zell (LU)	2.2142857142857144	1.262235541295461e-05	6	1-50
6153	Ufhusen	2.642857142857143	1.506539194449421e-05	7	1-50
6162	Entlebuch	10.142857142857142	5.7818531246437236e-05	27	1-50
6166	Hasle (LU)	11.0	6.270460430951644e-05	30	1-50
6170	Schüpfheim	47.28571428571429	0.0002695483639798694	128	1-50
6173	Flühli	2.0714285714285716	1.1808009902441408e-05	6	1-50
6182	Escholzmatt-Marbach	29.928571428571427	0.0001706053844525155	81	1-50
6192	Escholzmatt-Marbach	7.2142857142857135	4.112444828091662e-05	20	1-50
6196	Escholzmatt-Marbach	4.785714285714286	2.7280574602192216e-05	13	1-50
6197	Schangnau	4.142857142857143	2.3616019804882817e-05	11	1-50
6203	Neuenkirch	14.714285714285714	8.387758758285964e-05	40	1-50
6204	Sempach	28.285714285714285	0.0001612404110816137	77	1-50
6205	Eich	7.928571428571429	4.5196175833482634e-05	21	1-50
6206	Neuenkirch	16.92857142857143	9.649994299581427e-05	46	1-50
6207	Nottwil	32.857142857142854	0.0001872994674180361	89	1-50
6208	Oberkirch	32.214285714285715	0.00018363491262072672	87	1-50
6210	Sursee	213.85714285714286	0.0012190752292382612	579	200-1k
6211	Dagmersellen	3.0714285714285716	1.7508428476033814e-05	8	1-50
6212	Knutwil Mauensee	30.142857142857142	0.0001718269027182853	82	1-50
6213	Knutwil	4.142857142857143	2.3616019804882817e-05	11	1-50
6214	Schenkon	10.142857142857142	5.7818531246437236e-05	27	1-50
6215	Beromünster	3.642857142857143	2.0765810518086612e-05	10	1-50
6216	Mauensee	6.142857142857143	3.501685695206763e-05	17	1-50
6217	Ettiswil	2.9285714285714284	1.669408296552061e-05	8	1-50
6218	Ettiswil	2.2857142857142856	1.3029528168211207e-05	6	1-50
6221	Rickenbach (LU)	3.9285714285714284	2.2394501539113015e-05	11	1-50
6222	Beromünster	3.2142857142857144	1.8322773986547012e-05	9	1-50
6231	Schlierbach	2.5	1.4251046433981009e-05	7	1-50
6232	Geuensee	11.0	6.270460430951644e-05	30	1-50
6233	Büron	13.642857142857142	7.776999625401065e-05	37	1-50
6234	Triengen	8.214285714285714	4.682486685450902e-05	22	1-50
6235	Triengen	2.357142857142857	1.343670092346781e-05	6	1-50
6236	Triengen	2.5714285714285716	1.4658219189237611e-05	7	1-50
6242	Wauwil	15.714285714285714	8.957800615645206e-05	43	1-50
6243	Egolzwil	9.571428571428571	5.456114920438443e-05	26	1-50
6244	Nebikon	21.357142857142854	0.00012174465382172347	58	1-50
6245	Ebersecken	2.142857142857143	1.2215182657698007e-05	6	1-50
6246	Altishofen	12.928571428571429	7.369826870144465e-05	35	1-50
6247	Schötz	20.857142857142858	0.00011889444453492728	56	1-50
6248	Alberswil	2.7142857142857144	1.547256469975081e-05	7	1-50
6252	Dagmersellen	35.0	0.00019951465007573413	95	1-50
6253	Dagmersellen	2.2142857142857144	1.262235541295461e-05	6	1-50
6260	Reiden Wikon	27.285714285714285	0.0001555399925080213	74	1-50
6262	Reiden	5.214285714285714	2.972361113373182e-05	14	1-50
6264	Pfaffnau	5.857142857142857	3.338816593104122e-05	16	1-50
6265	Roggliswil	2.2857142857142856	1.3029528168211207e-05	6	1-50
6274	Eschenbach (LU)	10.857142857142858	6.189025879900324e-05	29	1-50
6275	Ballwil	2.0	1.1400837147184808e-05	5	1-50
6280	Hochdorf	8.428571428571429	4.8046385120278835e-05	23	1-50
6300	Zug	112.42857142857143	0.0006408899167738889	304	50-200
6312	Steinhausen	12.428571428571427	7.084805941464844e-05	34	1-50
6313	Menzingen	3.5714285714285716	2.0358637762830015e-05	10	1-50
6314	Unterägeri	7.714285714285714	4.397465756771283e-05	21	1-50
6315	Oberägeri	3.857142857142857	2.1987328783856414e-05	10	1-50
6317	Zug	3.357142857142857	1.9137119497060213e-05	9	1-50
6318	Walchwil	3.5	1.9951465007573414e-05	9	1-50
6330	Cham	29.142857142857142	0.0001661264841446929	79	1-50
6331	Hünenberg	6.928571428571429	3.9495757259890225e-05	19	1-50
6332	Cham	2.4285714285714284	1.3843873678724408e-05	7	1-50
6333	Hünenberg	8.571428571428571	4.886073063079203e-05	23	1-50
6340	Baar Neuheim	60.07142857142857	0.0003424322871708008	163	50-200
6343	Risch	32.214285714285715	0.00018363491262072672	87	1-50
6344	Meierskappel	1.7142857142857142	9.772146126158405e-06	5	1-50
6345	Neuheim	3.0	1.710125572077721e-05	8	1-50
6353	Weggis	8.0	4.560334858873923e-05	22	1-50
6362	Stansstad	5.0	2.8502092867962018e-05	14	1-50
6365	Stansstad	1.9285714285714286	1.0993664391928207e-05	5	1-50
6370	Oberdorf (NW) Stans	23.285714285714285	0.00013273831821365167	63	1-50
6373	Ennetbürgen	1.9285714285714286	1.0993664391928207e-05	5	1-50
6374	Buochs	5.5	3.135230215475822e-05	15	1-50
6375	Beckenried	1.5714285714285714	8.957800615645206e-06	4	1-50
6390	Engelberg	8.428571428571429	4.8046385120278835e-05	23	1-50
6402	Küssnacht (SZ)	6.571428571428571	3.7459893483607225e-05	18	1-50
6403	Küssnacht (SZ)	16.928571428571427	9.649994299581426e-05	46	1-50
6405	Küssnacht (SZ)	3.142857142857143	1.791560123129041e-05	9	1-50
6410	Arth Gersau	17.142857142857142	9.772146126158406e-05	46	1-50
6414	Arth	3.857142857142857	2.1987328783856414e-05	10	1-50
6415	Arth	5.714285714285714	3.2573820420528024e-05	15	1-50
6416	Steinerberg	1.5	8.550627860388605e-06	4	1-50
6422	Steinen	6.428571428571429	3.6645547973094024e-05	17	1-50
6423	Schwyz	4.785714285714286	2.7280574602192216e-05	13	1-50
6430	Schwyz	7.0	3.990293001514683e-05	19	1-50
6438	Schwyz	7.071428571428571	4.0310102770403426e-05	19	1-50
6440	Ingenbohl	13.714285714285715	7.817716900926725e-05	37	1-50
6454	Flüelen	2.7142857142857144	1.547256469975081e-05	7	1-50
6460	Altdorf (UR)	12.0	6.840502288310884e-05	32	1-50
6463	Bürglen (UR)	3.7142857142857144	2.1172983273343213e-05	10	1-50
6467	Schattdorf	4.0	2.2801674294369615e-05	11	1-50
6472	Erstfeld	4.357142857142857	2.4837538070652615e-05	12	1-50
6490	Andermatt	2.2142857142857144	1.262235541295461e-05	6	1-50
6500	Bellinzona	31.357142857142858	0.00017874883955764753	85	1-50
6512	Bellinzona	3.857142857142857	2.1987328783856414e-05	10	1-50
6532	Arbedo-Castione	1.7857142857142858	1.0179318881415007e-05	5	1-50
6596	Gordola	2.0714285714285716	1.1808009902441408e-05	6	1-50
6600	Locarno Muralto	12.214285714285715	6.962654114887865e-05	33	1-50
6612	Ascona	1.6428571428571428	9.364973370901806e-06	4	1-50
6648	Minusio	2.5714285714285716	1.4658219189237611e-05	7	1-50
6776	Quinto	2.0714285714285716	1.1808009902441408e-05	6	1-50
6780	Airolo	6.571428571428571	3.7459893483607225e-05	18	1-50
6802	Monteceneri	2.0	1.1400837147184808e-05	5	1-50
6830	Chiasso	5.642857142857143	3.216664766527142e-05	15	1-50
6833	Vacallo	2.2857142857142856	1.3029528168211207e-05	6	1-50
6834	Morbio Inferiore	1.7142857142857142	9.772146126158405e-06	5	1-50
6850	Mendrisio	4.5	2.5651883581165816e-05	12	1-50
6883	Novazzano	1.7142857142857142	9.772146126158405e-06	5	1-50
6900	Lugano Massagno Paradiso	38.357142857142854	0.00021865176957279432	104	1-50
6932	Lugano	2.5	1.4251046433981009e-05	7	1-50
6944	Cureglia	1.5714285714285714	8.957800615645206e-06	4	1-50
6962	Lugano	1.7857142857142858	1.0179318881415007e-05	5	1-50
6963	Lugano	2.4285714285714284	1.3843873678724408e-05	7	1-50
7000	Chur	70.64285714285714	0.00040269385494877765	191	50-200
7012	Felsberg	1.5714285714285714	8.957800615645206e-06	4	1-50
7013	Domat/Ems	3.5714285714285716	2.0358637762830015e-05	10	1-50
7017	Flims	1.8571428571428572	1.0586491636671606e-05	5	1-50
7018	Flims	1.7142857142857142	9.772146126158405e-06	5	1-50
7027	Arosa	3.4285714285714284	1.954429225231681e-05	9	1-50
7028	Arosa	2.5714285714285716	1.4658219189237611e-05	7	1-50
7151	Schluein	1.5	8.550627860388605e-06	4	1-50
7203	Trimmis	2.0714285714285716	1.1808009902441408e-05	6	1-50
7205	Zizers	2.5	1.4251046433981009e-05	7	1-50
7208	Malans	2.142857142857143	1.2215182657698007e-05	6	1-50
7214	Grüsch	1.5714285714285714	8.957800615645206e-06	4	1-50
7220	Schiers	2.142857142857143	1.2215182657698007e-05	6	1-50
7250	Klosters-Serneus	1.8571428571428572	1.0586491636671606e-05	5	1-50
7260	Davos	3.5	1.9951465007573414e-05	9	1-50
7270	Davos	4.071428571428571	2.3208847049626213e-05	11	1-50
7302	Landquart	13.785714285714285	7.858434176452385e-05	37	1-50
7304	Maienfeld	3.5714285714285716	2.0358637762830015e-05	10	1-50
7306	Fläsch	1.7142857142857142	9.772146126158405e-06	5	1-50
7310	Bad Ragaz	6.5	3.705272072835062e-05	18	1-50
7320	Sargans	15.071428571428571	8.591345135914265e-05	41	1-50
7323	Vilters-Wangs	1.5	8.550627860388605e-06	4	1-50
7402	Bonaduz	1.9285714285714286	1.0993664391928207e-05	5	1-50
7550	Scuol	1.9285714285714286	1.0993664391928207e-05	5	1-50
8001	Zürich	1162.5	0.006626736591801169	3148	1k-10k
8002	Zürich	205.5	0.001171436016873239	557	200-1k
8003	Zürich	146.21428571428572	0.0008334826300102607	396	50-200
8004	Zürich	582.2142857142857	0.0033188651280965484	1577	200-1k
8005	Zürich	949.0714285714287	0.005410104399094448	2570	200-1k
8006	Zürich	793.9285714285713	0.004525725174677112	2150	200-1k
8008	Zürich	231.42857142857142	0.0013192397270313848	627	200-1k
8032	Zürich	160.57142857142858	0.0009153243538168375	435	50-200
8037	Zürich	142.92857142857142	0.0008147526832684571	387	50-200
8038	Zürich	58.785714285714285	0.000335103177576182	159	50-200
8041	Zürich	19.214285714285715	0.00010952947116402548	52	1-50
8044	Dübendorf Zürich	64.5	0.00036767699799671006	175	50-200
8045	Zürich	146.5	0.0008351113210312871	397	50-200
8046	Zürich	54.07142857142858	0.00030822977572924644	146	50-200
8047	Zürich	69.64285714285714	0.0003969934363751852	189	50-200
8048	Zürich	272.2142857142857	0.0015517353702829036	737	200-1k
8049	Zürich	110.21428571428572	0.0006282675613609343	298	50-200
8050	Zürich	273.2857142857143	0.0015578429616117525	740	200-1k
8051	Zürich	54.785714285714285	0.0003123015032818124	148	50-200
8052	Zürich	75.57142857142857	0.0004307887750614831	205	50-200
8053	Zürich	26.285714285714285	0.0001498395739344289	71	1-50
8055	Zürich	79.5	0.00045318327660059607	215	50-200
8057	Zürich	266.0	0.0015163113405755795	720	200-1k
8064	Zürich	31.285714285714285	0.0001783416668023909	85	1-50
8102	Oberengstringen	11.928571428571429	6.799785012785225e-05	32	1-50
8103	Unterengstringen	4.357142857142857	2.4837538070652615e-05	12	1-50
8104	Weiningen (ZH)	3.642857142857143	2.0765810518086612e-05	10	1-50
8105	Regensdorf	29.785714285714285	0.0001697910389420023	81	1-50
8107	Buchs (ZH)	6.428571428571429	3.6645547973094024e-05	17	1-50
8108	Dällikon	5.428571428571429	3.094512939950162e-05	15	1-50
8112	Otelfingen	9.142857142857142	5.211811267284483e-05	25	1-50
8113	Boppelsen	2.0714285714285716	1.1808009902441408e-05	6	1-50
8117	Fällanden	12.285714285714286	7.003371390413526e-05	33	1-50
8121	Fällanden	1.7142857142857142	9.772146126158405e-06	5	1-50
8123	Maur	4.571428571428571	2.6059056336422414e-05	12	1-50
8124	Maur	3.0	1.710125572077721e-05	8	1-50
8125	Zollikon	10.071428571428571	5.741135849118063e-05	27	1-50
8126	Zumikon	6.214285714285714	3.5424029707324225e-05	17	1-50
8127	Küsnacht (ZH)	2.0	1.1400837147184808e-05	5	1-50
8132	Egg	6.142857142857143	3.501685695206763e-05	17	1-50
8134	Adliswil	60.357142857142854	0.0003440609781918272	163	50-200
8135	Horgen Langnau am Albis	12.785714285714285	7.288392319093144e-05	35	1-50
8136	Thalwil	3.142857142857143	1.791560123129041e-05	9	1-50
8142	Uitikon	11.0	6.270460430951644e-05	30	1-50
8143	Stallikon	3.7857142857142856	2.1580156028599813e-05	10	1-50
8152	Opfikon	118.0	0.0006726493916839036	320	50-200
8153	Rümlang	26.714285714285715	0.0001522826104659685	72	1-50
8154	Oberglatt	9.285714285714286	5.2932458183358036e-05	25	1-50
8155	Niederhasli	6.928571428571429	3.9495757259890225e-05	19	1-50
8156	Niederhasli	1.6428571428571428	9.364973370901806e-06	4	1-50
8157	Dielsdorf	6.071428571428571	3.4609684196811024e-05	16	1-50
8162	Steinmaur	3.7857142857142856	2.1580156028599813e-05	10	1-50
8165	Oberweningen Schleinikon Schöfflisdorf	3.0714285714285716	1.7508428476033814e-05	8	1-50
8166	Niederweningen	2.5714285714285716	1.4658219189237611e-05	7	1-50
8172	Niederglatt	3.9285714285714284	2.2394501539113015e-05	11	1-50
8173	Neerach	1.9285714285714286	1.0993664391928207e-05	5	1-50
8180	Bülach	40.5	0.00023086695223049236	110	1-50
8181	Höri	2.0714285714285716	1.1808009902441408e-05	6	1-50
8184	Bachenbülach	5.285714285714286	3.013078388898842e-05	14	1-50
8185	Winkel	20.0	0.00011400837147184807	54	1-50
8192	Glattfelden	6.928571428571429	3.9495757259890225e-05	19	1-50
8193	Eglisau	10.142857142857142	5.7818531246437236e-05	27	1-50
8194	Hüntwangen	2.7142857142857144	1.547256469975081e-05	7	1-50
8196	Wil (ZH)	1.6428571428571428	9.364973370901806e-06	4	1-50
8197	Rafz	3.2142857142857144	1.8322773986547012e-05	9	1-50
8200	Schaffhausen	59.214285714285715	0.0003375462141077216	160	50-200
8203	Schaffhausen	1.8571428571428572	1.0586491636671606e-05	5	1-50
8207	Schaffhausen	3.642857142857143	2.0765810518086612e-05	10	1-50
8212	Laufen-Uhwiesen Neuhausen am Rheinfall	9.357142857142858	5.333963093861464e-05	25	1-50
8217	Wilchingen	2.2857142857142856	1.3029528168211207e-05	6	1-50
8222	Beringen	2.4285714285714284	1.3843873678724408e-05	7	1-50
8240	Thayngen	31.142857142857142	0.0001775273212918777	84	1-50
8245	Feuerthalen	3.142857142857143	1.791560123129041e-05	9	1-50
8247	Flurlingen	1.9285714285714286	1.0993664391928207e-05	5	1-50
8259	Wagenhausen	2.7857142857142856	1.5879737455007408e-05	8	1-50
8260	Stein am Rhein	2.7142857142857144	1.547256469975081e-05	7	1-50
8264	Eschenz	2.2142857142857144	1.262235541295461e-05	6	1-50
8266	Steckborn	4.071428571428571	2.3208847049626213e-05	11	1-50
8272	Ermatingen	3.2857142857142856	1.8729946741803612e-05	9	1-50
8274	Gottlieben Tägerwilen	9.285714285714286	5.2932458183358036e-05	25	1-50
8280	Kreuzlingen	119.64285714285714	0.0006820143650548054	324	50-200
8302	Kloten	657.5714285714286	0.003748432384892262	1781	200-1k
8303	Bassersdorf	33.785714285714285	0.00019259271323637193	91	1-50
8304	Wallisellen	94.07142857142857	0.0005362465186729426	255	50-200
8305	Dietlikon	25.785714285714285	0.00014698936464763268	70	1-50
8306	Wangen-Brüttisellen	5.071428571428571	2.8909265623218618e-05	14	1-50
8307	Illnau-Effretikon	20.142857142857142	0.00011482271698236126	55	1-50
8308	Illnau-Effretikon	4.928571428571429	2.809492011270542e-05	13	1-50
8309	Nürensdorf	4.0	2.2801674294369615e-05	11	1-50
8310	Lindau	8.714285714285714	4.967507614130523e-05	24	1-50
8311	Brütten	2.0714285714285716	1.1808009902441408e-05	6	1-50
8315	Lindau	1.9285714285714286	1.0993664391928207e-05	5	1-50
8317	Lindau	7.214285714285714	4.112444828091663e-05	20	1-50
8320	Fehraltorf	12.642857142857142	7.206957768041825e-05	34	1-50
8330	Pfäffikon	15.857142857142858	9.039235166696527e-05	43	1-50
8335	Hittnau	1.7857142857142858	1.0179318881415007e-05	5	1-50
8340	Hinwil	10.285714285714286	5.8632876756950444e-05	28	1-50
8344	Bäretswil	2.5714285714285716	1.4658219189237611e-05	7	1-50
8352	Elsau Winterthur	4.5	2.5651883581165816e-05	12	1-50
8353	Elgg	2.7857142857142856	1.5879737455007408e-05	8	1-50
8355	Aadorf	5.428571428571429	3.094512939950162e-05	15	1-50
8360	Eschlikon	3.7142857142857144	2.1172983273343213e-05	10	1-50
8362	Bichelsee-Balterswil	2.142857142857143	1.2215182657698007e-05	6	1-50
8370	Sirnach	7.857142857142857	4.478900307822603e-05	21	1-50
8400	Winterthur	282.14285714285717	0.0016083323832635711	764	200-1k
8404	Winterthur	69.92857142857143	0.00039862212739621164	189	50-200
8405	Winterthur	16.214285714285715	9.242821544324826e-05	44	1-50
8406	Winterthur	26.785714285714285	0.0001526897832212251	73	1-50
8408	Winterthur	21.428571428571427	0.00012215182657698007	58	1-50
8409	Winterthur	4.5	2.5651883581165816e-05	12	1-50
8413	Neftenbach	4.857142857142857	2.7687747357448816e-05	13	1-50
8422	Pfungen	4.285714285714286	2.4430365315396015e-05	12	1-50
8424	Embrach	9.285714285714286	5.2932458183358036e-05	25	1-50
8426	Lufingen	4.428571428571429	2.524471082590922e-05	12	1-50
8427	Freienstein-Teufen Rorbas	2.142857142857143	1.2215182657698007e-05	6	1-50
8442	Hettlingen	15.142857142857142	8.632062411439925e-05	41	1-50
8444	Henggart	3.2857142857142856	1.8729946741803612e-05	9	1-50
8447	Dachsen	4.5	2.5651883581165816e-05	12	1-50
8450	Andelfingen	2.7857142857142856	1.5879737455007408e-05	8	1-50
8460	Marthalen	2.5	1.4251046433981009e-05	7	1-50
8462	Rheinau	6.571428571428571	3.7459893483607225e-05	18	1-50
8472	Seuzach	6.214285714285714	3.5424029707324225e-05	17	1-50
8478	Thalheim an der Thur	1.5	8.550627860388605e-06	4	1-50
8483	Zell (ZH)	2.5	1.4251046433981009e-05	7	1-50
8484	Weisslingen	2.4285714285714284	1.3843873678724408e-05	7	1-50
8486	Zell (ZH)	5.071428571428571	2.8909265623218618e-05	14	1-50
8488	Turbenthal	2.7142857142857144	1.547256469975081e-05	7	1-50
8492	Wila	1.6428571428571428	9.364973370901806e-06	4	1-50
8494	Bauma	1.7857142857142858	1.0179318881415007e-05	5	1-50
8500	Frauenfeld	61.714285714285715	0.0003517972605417026	167	50-200
8505	Pfyn	1.5	8.550627860388605e-06	4	1-50
8514	Amlikon-Bissegg	2.5714285714285716	1.4658219189237611e-05	7	1-50
8532	Warth-Weiningen	1.7142857142857142	9.772146126158405e-06	5	1-50
8542	Wiesendangen	9.785714285714286	5.578266747015424e-05	27	1-50
8545	Rickenbach (ZH)	2.357142857142857	1.343670092346781e-05	6	1-50
8546	Gachnang Wiesendangen	1.6428571428571428	9.364973370901806e-06	4	1-50
8552	Felben-Wellhausen	2.7857142857142856	1.5879737455007408e-05	8	1-50
8555	Müllheim	1.6428571428571428	9.364973370901806e-06	4	1-50
8556	Wigoltingen	1.8571428571428572	1.0586491636671606e-05	5	1-50
8560	Märstetten	2.5714285714285716	1.4658219189237611e-05	7	1-50
8570	Weinfelden	25.428571428571427	0.00014495350087134968	69	1-50
8572	Berg (TG)	3.2142857142857144	1.8322773986547012e-05	9	1-50
8574	Lengwil	3.0714285714285716	1.7508428476033814e-05	8	1-50
8575	Bürglen (TG)	4.785714285714286	2.7280574602192216e-05	13	1-50
8580	Amriswil Hefenhofen Sommeri	17.714285714285715	0.00010097884330363688	48	1-50
8583	Sulgen	3.2857142857142856	1.8729946741803612e-05	9	1-50
8586	Birwinken Erlen	4.642857142857143	2.6466229091679018e-05	13	1-50
8590	Romanshorn	70.14285714285714	0.00039984364566198144	190	50-200
8596	Münsterlingen	1.7142857142857142	9.772146126158405e-06	5	1-50
8598	Bottighofen	2.2857142857142856	1.3029528168211207e-05	6	1-50
8599	Salmsach	7.714285714285714	4.397465756771283e-05	21	1-50
8600	Dübendorf	91.71428571428571	0.0005228098177494747	248	50-200
8602	Wangen-Brüttisellen	6.714285714285714	3.8274238994120426e-05	18	1-50
8603	Schwerzenbach	11.928571428571429	6.799785012785225e-05	32	1-50
8604	Volketswil	25.142857142857142	0.0001433248098503233	68	1-50
8605	Volketswil	2.9285714285714284	1.669408296552061e-05	8	1-50
8606	Greifensee Uster	20.92857142857143	0.00011930161729018388	57	1-50
8607	Seegräben	2.7857142857142856	1.5879737455007408e-05	8	1-50
8608	Bubikon	6.714285714285714	3.8274238994120426e-05	18	1-50
8610	Uster	67.78571428571428	0.0003864069447385136	184	50-200
8614	Gossau (ZH) Uster	1.8571428571428572	1.0586491636671606e-05	5	1-50
8615	Uster	2.7857142857142856	1.5879737455007408e-05	8	1-50
8616	Uster	2.5	1.4251046433981009e-05	7	1-50
8617	Mönchaltorf	4.142857142857143	2.3616019804882817e-05	11	1-50
8618	Oetwil am See	1.7857142857142858	1.0179318881415007e-05	5	1-50
8620	Wetzikon (ZH)	39.5	0.00022516653365689995	107	1-50
8623	Wetzikon (ZH)	4.714285714285714	2.687340184693562e-05	13	1-50
8624	Gossau (ZH)	1.9285714285714286	1.0993664391928207e-05	5	1-50
8625	Gossau (ZH)	6.142857142857143	3.501685695206763e-05	17	1-50
8626	Gossau (ZH)	1.5	8.550627860388605e-06	4	1-50
8627	Grüningen	2.357142857142857	1.343670092346781e-05	6	1-50
8630	Rüti (ZH)	14.642857142857142	8.347041482760305e-05	40	1-50
8632	Dürnten	4.428571428571429	2.524471082590922e-05	12	1-50
8633	Bubikon	3.4285714285714284	1.954429225231681e-05	9	1-50
8634	Hombrechtikon	6.285714285714286	3.583120246258082e-05	17	1-50
8635	Dürnten	3.2142857142857144	1.8322773986547012e-05	9	1-50
8636	Wald (ZH)	7.214285714285714	4.112444828091663e-05	20	1-50
8640	Freienbach Rapperswil-Jona	31.857142857142854	0.0001815990488444437	86	1-50
8645	Rapperswil-Jona	25.071428571428573	0.0001429176370950667	68	1-50
8700	Küsnacht (ZH)	46.785714285714285	0.0002666981546930732	127	1-50
8702	Zollikon	21.42857142857143	0.0001221518265769801	58	1-50
8703	Erlenbach (ZH)	15.285714285714285	8.713496962491245e-05	41	1-50
8704	Herrliberg	8.714285714285714	4.967507614130523e-05	24	1-50
8706	Meilen	30.57142857142857	0.0001742699392498249	83	1-50
8707	Uetikon am See	13.142857142857144	7.491978696721445e-05	36	1-50
8708	Männedorf	26.642857142857146	0.0001518754377107119	72	1-50
8712	Stäfa	28.642857142857142	0.0001632762748578967	78	1-50
8713	Stäfa	6.142857142857143	3.501685695206763e-05	17	1-50
8714	Hombrechtikon	2.357142857142857	1.343670092346781e-05	6	1-50
8716	Schmerikon	2.857142857142857	1.6286910210264012e-05	8	1-50
8717	Benken (SG)	2.142857142857143	1.2215182657698007e-05	6	1-50
8718	Schänis	2.642857142857143	1.506539194449421e-05	7	1-50
8722	Kaltbrunn	2.7857142857142856	1.5879737455007408e-05	8	1-50
8730	Uznach	3.5714285714285716	2.0358637762830015e-05	10	1-50
8733	Eschenbach (SG)	3.2142857142857144	1.8322773986547012e-05	9	1-50
8750	Glarus	8.785714285714286	5.0082248896561834e-05	24	1-50
8752	Glarus Nord	2.9285714285714284	1.669408296552061e-05	8	1-50
8753	Glarus Nord	2.7142857142857144	1.547256469975081e-05	7	1-50
8754	Glarus	2.4285714285714284	1.3843873678724408e-05	7	1-50
8755	Glarus	1.5714285714285714	8.957800615645206e-06	4	1-50
8762	Glarus Süd	1.7857142857142858	1.0179318881415007e-05	5	1-50
8800	Thalwil	41.92857142857143	0.00023901040733562435	114	1-50
8802	Kilchberg (ZH)	30.428571428571427	0.0001734555937393117	82	1-50
8803	Rüschlikon	20.285714285714285	0.00011563706249287447	55	1-50
